,away_current_pos,away_last_yr_pos,away_prev_game_perf,away_team_av_points,away_team_av_points_conceded,away_team_away_form,away_team_form,away_team_rest_time,away_win_percentage,h2h_form,home_current_pos,home_last_yr_pos,home_prev_game_perf,home_team_av_points,home_team_av_points_conceded,home_team_form,home_team_home_form,home_team_rest_time,home_win_percentage,match_importance,result,Date,away_team,home_team,month,year
0,12,12,0,20,20,0,0,7,50,0,2,2,0,20,20,0,0,7,50,0,1,7,Santo Andre,America Volei,11,2010
1,7,6,0,20,20,0,0,7,50,0,8,1,0,20,20,0,0,7,50,0,1,9,Fatima UCS,Cimed,11,2010
2,13,3,0,20,20,0,0,7,50,0,11,5,0,20,20,0,0,7,50,0,1,11,Sada Cruzeiro,Sesi,11,2010
3,15,8,0,20,20,0,0,7,50,0,11,4,0,20,20,0,0,7,50,0,1,11,Minas,Pinheiros,11,2010
4,13,3,0,20.4,20.64,-0.2,-0.2,2,0,0,3,4,1,20.85,20.55,0.4,0.4,2,100,0,0,13,Sada Cruzeiro,Pinheiros,11,2010
5,15,8,0,20.55,20.85,-0.4,-0.4,2,0,0,4,5,1,20.64,20.4,0.2,0.2,2,100,0,1,13,Minas,Sesi,11,2010
6,12,14,0,20,20,0,0,7,50,0,2,2,1,21.3333333333333,20.0666666666667,0.6,0.6,7,100,0,1,14,Londrina,America Volei,11,2010
7,9,13,0,20,20,0,0,7,50,0,3,1,1,21.1333333333333,20.4,0.6,0.6,5,100,0,1,14,Volta Redonda,Cimed,11,2010
8,12,14,0,19.2,21,-0.6,-0.6,5,0,0,7,9,0,20,20,0,0,7,50,0,0,19,Londrina,Ulbra Sao Caetano,11,2010
9,14,12,0,20.0666666666667,21.3333333333333,-0.6,-0.6,7,0,0,11,12,0,20,20,0,0,7,50,0,1,19,Santo Andre,Sao Bernardo,11,2010
10,10,11,0,20,20,0,0,7,50,0,8,9,0,20,20,0,0,7,50,0,1,19,Blumenau,Medley,11,2010
11,1,2,1,22.0666666666667,19.2533333333333,0,1.08,5,100,0,12,6,0,20.4,21.1333333333333,-0.6,0,7,0,0,0,19,America Volei,Fatima UCS,11,2010
12,15,8,0,21.09,21.68,-0.72,-0.72,7,0,0,8,3,1,21.6533333333333,21.4453333333333,0.44,0,7,50,0,1,20,Minas,Sada Cruzeiro,11,2010
13,7,14,1,20.04,21.28,-0.28,-0.28,1,50,0,6,12,1,20.32,20,0.2,0.2,1,100,0,1,20,Londrina,Sao Bernardo,11,2010
14,1,2,1,22.0133333333333,19.2826666666667,0.2,1.064,2,100,0,11,13,0,20.3333333333333,21,-0.6,0,7,0,0,0,21,America Volei,Volta Redonda,11,2010
15,3,1,1,21.9066666666667,20.6533333333333,0,1.08,7,100,0,6,9,1,21,19.5333333333333,0.6,0.6,2,100,0,0,21,Cimed,Medley,11,2010
16,14,12,0,20.0533333333333,21.3866666666667,-0.68,-0.68,2,0,0,9,9,0,20.48,20.68,-0.2,-0.2,2,0,0,0,21,Santo Andre,Ulbra Sao Caetano,11,2010
17,14,10,0,20,20,0,0,7,50,0,12,13,0,20.4,21.8,-1.08,-0.6,5,0,0,0,26,Volei Futuro,Volta Redonda,11,2010
18,5,3,1,22.2226666666667,20.6562666666667,0.44,0.752,6,66.6666666666667,0,10,12,1,20.9926666666667,21.5093333333333,-0.144,0,5,33.3333333333333,0,0,26,Sada Cruzeiro,Santo Andre,11,2010
19,4,12,1,21.256,19.5333333333333,0,0.76,6,100,0,1,2,1,22.6106666666667,19.5594666666667,1.4512,1.08,5,100,0,1,26,Sao Bernardo,America Volei,11,2010
20,6,9,0,20.6,20.6266666666667,0,-0.12,5,50,0,14,6,0,20.2,21.2666666666667,-0.68,-0.2,7,0,0,0,26,Medley,Fatima UCS,11,2010
21,6,5,1,21.512,20.97,0,0.56,7,100,0,2,1,1,22.5253333333333,20.3226666666667,1.464,1.08,5,100,0,0,26,Sesi,Cimed,11,2010
22,8,4,0,21.6133333333333,21.7733333333333,0,-0.28,7,50,0,12,11,0,19.5333333333333,21,-0.6,0,7,0,0,0,26,Pinheiros,Blumenau,11,2010
23,15,8,0,20.372,22.244,-0.976,-0.976,6,0,0,8,14,0,19.5653333333333,22.024,-0.824,0,6,33.3333333333333,0,0,26,Minas,Londrina,11,2010
24,5,9,1,20.8,20.7013333333333,0.2,0.104,2,66.6666666666667,0,14,13,0,20.56,21.64,-1.064,-0.68,2,0,0,1,28,Medley,Volta Redonda,11,2010
25,10,10,1,20.2,20.24,0.2,0.2,2,100,0,15,6,0,20.36,21.3333333333333,-0.744,-0.36,2,0,0,1,28,Volei Futuro,Fatima UCS,11,2010
26,3,5,1,22.4596,21.476,0.4,0.848,2,100,0,15,11,0,19.8266666666667,21.8,-1.08,-0.6,2,0,0,0,28,Sesi,Blumenau,11,2010
27,14,9,0,20.784,21.494,0,-0.56,7,0,0,1,2,1,22.9885333333333,19.9475733333333,1.56096,1.264,2,100,0,1,28,Ulbra Sao Caetano,America Volei,11,2010
28,4,3,1,22.7781333333333,20.4583466666667,0.952,1.2016,2,75,0,10,14,0,19.7856,22.6192,-1.2592,-0.6,2,25,0,0,28,Sada Cruzeiro,Londrina,11,2010
29,7,4,1,22.2906666666667,21.6186666666667,0.6,0.376,2,66.6666666666667,0,4,1,0,22.7202666666667,21.5081333333333,0.7712,0.464,2,75,0,1,28,Pinheiros,Cimed,11,2010
30,13,8,1,21.2976,21.9285333333333,-0.1808,-0.1808,2,25,0,12,12,0,20.7274666666667,22.2074666666667,-0.7152,-0.6,2,25,0,0,28,Minas,Santo Andre,11,2010
31,9,13,1,21.198,21.812,-0.6,-0.4512,4,25,0,3,5,1,22.96768,20.1141333333333,1.2784,0.56,4,100,0,1,2,Volta Redonda,Sesi,12,2010
32,14,9,0,20.9605333333333,22.1952,-0.6,-1.048,4,0,0,4,3,1,23.2225066666667,20.5000106666667,1.56128,0.4,4,80,0,1,2,Ulbra Sao Caetano,Sada Cruzeiro,12,2010
33,1,2,1,23.3908266666667,20.291392,0.76,1.848768,4,100,0,12,10,0,20.36,20.432,-0.04,0,4,50,0,1,2,America Volei,Volei Futuro,12,2010
34,6,12,0,21.3048,20.5266666666667,-0.4,0.208,6,66.6666666666667,0,9,8,1,22.03808,21.3428266666667,0.45536,0,4,40,0,1,2,Sao Bernardo,Minas,12,2010
35,12,14,0,19.9618133333333,23.09536,-0.824,-1.60736,4,20,0,4,1,1,22.2962133333333,21.2465066666667,0.81696,0.5712,4,80,0,1,2,Londrina,Cimed,12,2010
36,13,12,0,20.3819733333333,22.7659733333333,-0.144,-1.17216,4,20,0,15,11,0,18.7946666666667,22.44,-1.464,-1.08,4,0,0,1,2,Santo Andre,Blumenau,12,2010
37,12,6,1,20.528,21.2666666666667,-0.6,-0.3952,4,25,0,8,4,0,21.8725333333333,21.4149333333333,0.1008,-0.28,4,50,0,1,2,Fatima UCS,Pinheiros,12,2010
38,15,9,0,20.3684266666667,22.75616,-1.08,-1.4384,3,0,0,6,8,1,22.630464,20.740928,0.964288,0.6,3,50,0,1,5,Ulbra Sao Caetano,Minas,12,2010
39,1,2,0,22.8626613333333,21.0331136,0.208,1.0790144,3,85.7142857142857,0,7,9,0,21.14,21.3110666666667,-0.3168,-0.12,7,50,0,0,5,America Volei,Medley,12,2010
40,12,6,0,19.6224,22.0133333333333,-1.08,-0.91616,3,20,0,3,5,1,23.8408106666667,20.9579733333333,1.62272,1.048,3,100,0,1,5,Fatima UCS,Sesi,12,2010
41,11,13,0,21.8250666666667,22.9162666666667,-1.08,-0.96096,3,20,0,6,4,1,22.4980266666667,20.3319466666667,0.68064,0.376,3,60,0,1,5,Volta Redonda,Pinheiros,12,2010
42,8,12,0,20.7105066666667,21.4213333333333,-0.92,-0.4336,3,50,0,4,3,1,23.5780053333333,20.0000085333333,1.849024,0.92,3,83.3333333333333,0,1,5,Sao Bernardo,Sada Cruzeiro,12,2010
43,13,14,0,19.302784,23.476288,-1.2592,-1.885888,3,16.6666666666667,0,10,11,1,20.0357333333333,22.4186666666667,-0.5712,-0.264,3,25,0,0,5,Londrina,Blumenau,12,2010
44,14,12,0,20.7722453333333,23.2127786666667,-0.7152,-1.537728,3,16.6666666666667,0,4,1,1,22.8369706666667,20.3305386666667,1.253568,1.05696,3,83.3333333333333,0,1,5,Santo Andre,Cimed,12,2010
45,5,4,1,22.6984213333333,20.2655573333333,0.28,0.944512,4,66.6666666666667,0,7,9,0,21.512,22.0488533333333,-0.85344,-0.696,4,40,0,0,9,Pinheiros,Medley,12,2010
46,2,1,1,23.2695765333333,20.1977642666667,0.6,1.6028544,5,85.7142857142857,0,15,9,0,20.161408,23.204928,-1.75072,-0.56,5,0,0,0,10,Cimed,Ulbra Sao Caetano,12,2010
47,11,11,0,20.8785866666667,23.1349333333333,-0.6,-0.85696,5,20,0,8,12,0,20.9184053333333,22.1870666666667,-0.74688,0.76,5,40,0,1,10,Blumenau,Sao Bernardo,12,2010
48,12,13,0,21.4600533333333,23.0330133333333,-1.264,-1.168768,5,16.6666666666667,0,14,12,0,20.5511296,23.5702229333333,-1.8301824,-1.08,5,14.2857142857143,0,0,10,Volta Redonda,Santo Andre,12,2010
49,6,8,1,23.1043712,20.4594090666667,0.45536,1.3714304,5,57.1428571428571,0,1,2,1,23.2901290666667,21.42649088,1.46321152,1.6112,5,87.5,0,1,10,Minas,America Volei,12,2010
50,3,5,1,24.2726485333333,20.6330453333333,0.92,1.898176,5,100,0,11,10,1,21.088,20.4956,0.368,0.4,7,66.6666666666667,0,0,10,Sesi,Volei Futuro,12,2010
51,13,6,0,19.5645866666667,22.8106666666667,-1.464,-1.332928,5,16.6666666666667,0,10,14,1,20.6422272,23.6310304,-1.1087104,-1.08,5,28.5714285714286,0,1,10,Fatima UCS,Londrina,12,2010
52,12,11,0,20.7028693333333,23.2079466666667,-0.88,-1.085568,1,16.6666666666667,0,15,9,0,20.0624597333333,23.6306090666667,-2.000576,-1.048,1,0,0,0,11,Blumenau,Ulbra Sao Caetano,12,2010
53,5,4,1,23.1587370666667,20.4791125333333,0.824,1.3556096,2,71.4285714285714,0,12,10,0,20.8704,20.79648,0.0944,0.12,1,50,0,1,11,Pinheiros,Volei Futuro,12,2010
54,13,6,0,18.9850026666667,23.2485333333333,-1.7712,-1.6663424,1,14.2857142857143,0,14,12,0,20.64090368,23.2161783466667,-1.66414592,-1.064,1,12.5,0,0,11,Fatima UCS,Santo Andre,12,2010
55,3,5,1,23.8181188266667,20.5064362666667,0.936,1.7185408,2,100,0,10,9,0,21.4762666666667,22.6390826666667,-1.282752,-1.1568,3,33.3333333333333,0,0,12,Sesi,Medley,12,2010
56,4,3,1,23.9124042666667,20.3500068266667,1.3616,1.8792192,7,85.7142857142857,0,1,2,1,23.6321032533333,20.941192704,1.770569216,1.88896,2,88.8888888888889,0,1,12,Sada Cruzeiro,America Volei,12,2010
57,12,13,1,21.5280426666667,22.6264106666667,-0.8112,-0.7350144,2,28.5714285714286,0,8,14,1,21.51378176,22.2381576533333,-0.28696832,-0.264,2,37.5,0,1,12,Volta Redonda,Londrina,12,2010
58,3,1,1,23.6823278933333,20.0915447466667,1.08,1.88228352,4,87.5,0,9,10,1,21.69632,21.037184,0.67552,0.696,3,60,0,0,14,Cimed,Volei Futuro,12,2010
59,10,9,0,21.2810133333333,23.0112661333333,-0.24,-1.4262016,3,28.5714285714286,0,7,8,0,22.28349696,21.3675272533333,0.49714432,1.08,5,50,0,1,15,Medley,Minas,12,2010
60,8,12,1,21.4347242666667,21.7496533333333,-1.136,-0.197504,6,50,0,5,4,0,22.9269896533333,21.3832900266667,0.48448768,0.7008,5,62.5,0,1,16,Sao Bernardo,Pinheiros,12,2010
61,3,5,1,23.9544950613333,20.5051490133333,1.1488,1.77483264,5,100,0,15,9,0,19.8999677866667,23.6044872533333,-2.0004608,-1.2384,6,0,0,0,17,Sesi,Ulbra Sao Caetano,12,2010
62,9,10,0,22.197056,21.8297472,-0.04,0.340416,3,50,0,5,3,0,23.6632567466667,21.4800054613333,0.90337536,1.136,5,75,0,1,17,Volei Futuro,Sada Cruzeiro,12,2010
63,10,9,0,21.0748106666667,23.2590129066667,-0.592,-1.54096128,4,25,0,4,3,1,23.9806053973333,21.4340043690667,1.122700288,1.3088,2,77.7777777777778,0,1,19,Medley,Sada Cruzeiro,12,2010
64,9,10,0,22.0076448,22.51379776,-0.432,-0.1276672,2,42.8571428571429,0,6,8,1,22.676797568,21.1440218026667,0.797715456,1.264,4,55.5555555555556,0,0,19,Volei Futuro,Minas,12,2010
65,14,12,0,21.112722944,23.5729426773333,-1.17216,-1.931316736,7,11.1111111111111,0,7,14,1,22.211025408,22.0571927893333,0.370425344,0.3888,7,44.4444444444444,0,1,19,Santo Andre,Londrina,12,2010
66,5,4,1,23.3415917226667,21.173298688,0.0592,0.987590144,3,66.6666666666667,0,2,5,1,23.4435960490667,20.1241192106667,1.619866112,1.4384,2,100,0,1,19,Pinheiros,Sesi,12,2010
67,13,6,1,20.1880021333333,23.1988266666667,-0.81696,-0.73307392,7,25,0,11,11,1,21.2622954666667,22.4163573333333,-0.4684544,-0.6112,7,28.5714285714286,0,1,21,Fatima UCS,Blumenau,12,2010
68,8,10,1,22.00611584,22.451038208,-0.1456,0.09786624,3,50,0,11,9,0,21.3265152,23.6072103253333,-1.832769024,-1.32544,3,22.2222222222222,0,1,22,Volei Futuro,Medley,12,2010
69,5,4,0,23.0732733781333,22.1386389504,-0.35264,0.3900721152,4,60,0,15,9,0,19.6399742293333,23.1635898026667,-1.80036864,-1.19072,6,0,0,0,23,Pinheiros,Ulbra Sao Caetano,12,2010
70,1,5,1,23.9548768392533,20.4992953685333,1.11904,1.6958928896,4,100,0,11,12,0,21.21444608,22.3997226666667,-0.7580032,1.008,7,42.8571428571429,0,0,23,Sesi,Sao Bernardo,12,2010
71,10,11,1,22.0098363733333,22.1997525333333,-0.304,0.22523648,7,37.5,0,3,1,1,23.9458623146667,20.9132357973333,1.705826816,1.445568,7,88.8888888888889,0,1,31,Blumenau,Cimed,12,2010
72,8,10,0,21.724892672,22.4008305664,-0.31648,-0.121707008,7,44.4444444444444,0,6,14,1,22.7688203264,21.5124208981333,0.8963402752,0.91104,7,50,0,1,5,Volei Futuro,Londrina,1,2011
73,7,8,0,22.5814380544,21.3152174421333,-0.235712,0.4381723648,7,50,0,10,11,0,20.941202432,22.7598020266667,-0.419810816,0.11104,6,33.3333333333333,0,0,6,Minas,Blumenau,1,2011
74,15,9,0,19.6619793834667,23.4308718421333,-1.464,-1.840294912,7,0,0,12,13,0,21.4891008,23.1011285333333,-1.18801152,-0.144,7,25,0,1,7,Ulbra Sao Caetano,Volta Redonda,1,2011
75,9,9,1,21.50121216,23.0057682602667,-1.0736,-1.2662152192,7,30,0,14,12,0,20.7568450218667,23.8583541418667,-2.1450533888,-1.4512,7,10,0,0,7,Medley,Santo Andre,1,2011
76,2,2,1,24.1056826026667,21.2862874965333,0.7664,2.0164553728,7,90,0,1,5,1,24.1639014714027,19.93276962816,1.95671431168,1.55072,7,100,0,1,7,America Volei,Sesi,1,2011
77,12,12,0,20.5048901973333,22.9197781333333,-1.5088,-1.20640256,7,37.5,0,13,6,0,20.4170683733333,23.5590613333333,-1.186459136,-0.088,7,22.2222222222222,0,0,7,Sao Bernardo,Fatima UCS,1,2011
78,4,3,1,24.1844843178667,21.61387016192,0.48928,1.4981602304,7,80,0,3,1,1,24.1566898517333,20.0639219712,1.9646614528,1.7564544,7,90,0,0,7,Sada Cruzeiro,Cimed,1,2011
79,7,8,1,22.86515044352,21.3521739537067,0.2114304,0.75053789184,2,54.5454545454545,0,3,1,0,23.3253518813867,19.97113757696,1.37172916224,1.20516352,1,81.8181818181818,0,1,8,Minas,Cimed,1,2011
80,9,12,1,21.2539121578667,22.5358225066667,-0.80704,-0.565122048,1,44.4444444444444,0,12,13,1,22.04128064,23.0809028266667,-0.550409216,0.2848,1,33.3333333333333,0,1,8,Sao Bernardo,Volta Redonda,1,2011
81,11,10,0,21.7799141376,23.12066445312,-0.853184,-0.6973656064,3,40,0,14,12,0,21.2054760174933,24.55334998016,-2.31604271104,-1.76096,1,9.09090909090909,0,0,8,Volei Futuro,Santo Andre,1,2011
82,3,2,0,23.4845460821333,21.0690299972267,0.41312,1.41316429824,2,81.8181818181818,0,5,4,1,23.3586187025067,21.66091116032,0.71205769216,1.16064,7,63.6363636363636,0,1,9,America Volei,Pinheiros,1,2011
83,15,9,0,20.3295835067733,23.5946974737067,-1.5712,-1.8722359296,2,0,0,13,6,0,20.5336546986667,23.6972490666667,-1.3491673088,-0.4704,2,20,0,1,9,Ulbra Sao Caetano,Fatima UCS,1,2011
84,4,3,1,23.2675874542933,21.291096129536,0.591424,1.39852818432,2,81.8181818181818,0,12,11,0,21.0529619456,23.0078416213333,-0.7358486528,-0.311168,3,30,0,0,9,Sada Cruzeiro,Blumenau,1,2011
85,9,9,1,22.6676363946667,23.0046146082133,-0.25888,-0.41297217536,2,36.3636363636364,0,6,14,1,23.41505626112,21.6099367185067,1.31707222016,1.328832,4,54.5454545454545,0,1,9,Medley,Londrina,1,2011
86,11,12,0,21.0831297262933,22.5486580053333,-0.845632,-0.6520976384,4,40,0,8,10,1,22.37393131008,22.496531562496,-0.15789248512,0.3568,4,45.4545454545455,0,0,12,Sao Bernardo,Volei Futuro,1,2011
87,6,14,1,22.812045008896,21.4879493748053,-0.60736,1.253657776128,5,58.3333333333333,0,1,5,1,23.3711211771221,20.146215702528,1.765371449344,1.440576,7,100,0,0,14,Londrina,Sesi,1,2011
88,11,13,1,22.153024512,22.5447222613333,-1.24896,-0.2403273728,6,40,0,3,3,1,23.8140699634347,21.0328769036288,1.718822547456,1.64704,5,83.3333333333333,0,1,14,Volta Redonda,Sada Cruzeiro,1,2011
89,15,9,0,20.1436668054187,22.6357579789653,-1.45696,-1.69778874368,5,0,0,10,9,0,22.3341091157333,22.4836916865707,-0.530377740288,-0.860352,5,33.3333333333333,0,1,14,Ulbra Sao Caetano,Medley,1,2011
90,12,11,0,20.84236955648,23.6062732970667,-0.8432,-1.18867892224,5,27.2727272727273,0,4,2,0,23.2276368657067,21.3352239977813,0.930531438592,2.111168,5,75,0,1,14,Blumenau,America Volei,1,2011
91,13,6,1,20.1869237589333,22.8377992533333,-1.253568,-0.87933384704,5,27.2727272727273,0,7,8,0,22.452120354816,21.3617391629653,0.400430313472,0.8112,6,50,0,1,14,Fatima UCS,Minas,1,2011
92,14,12,0,20.9643808139947,24.592679984128,-1.537728,-2.252834168832,6,8.33333333333333,0,6,4,1,23.1668949620053,21.768728928256,0.769646153728,1.128512,5,66.6666666666667,0,1,14,Santo Andre,Pinheiros,1,2011
93,13,6,0,20.1995390071467,23.1702394026667,-1.4028544,-1.103467077632,2,25,0,2,3,1,24.0512559707477,20.9596348562364,1.9750580379648,1.917632,2,84.6153846153846,0,1,16,Fatima UCS,Sada Cruzeiro,1,2011
94,11,13,0,21.8557529429333,23.0357778090667,-1.599168,-0.79226189824,2,36.3636363636364,0,7,8,1,22.8616962838528,21.1393913303723,0.7203442507776,1.04896,2,53.8461538461539,0,0,16,Volta Redonda,Minas,1,2011
95,10,12,1,21.2665037810347,22.3989264042667,-0.4765056,-0.32167811072,4,45.4545454545455,0,8,9,1,22.8672872925867,21.3869533492565,0.1756978077696,-0.0882816,2,38.4615384615385,0,1,16,Sao Bernardo,Medley,1,2011
96,14,12,0,20.6381713178624,24.6741439873024,-1.8301824,-2.4022673350656,2,7.69230769230769,0,1,5,0,23.2568969416977,20.6369725620224,1.2122971594752,0.9524608,2,92.3076923076923,0,1,16,Santo Andre,Sesi,1,2011
97,6,14,1,22.7696360071168,21.7503594998443,-0.285888,1.2029262209024,2,61.5384615384615,0,5,4,1,23.5335159696043,21.2816498092715,1.2157169229824,1.5028096,2,69.2307692307692,0,1,16,Londrina,Pinheiros,1,2011
98,4,1,1,22.9402815051093,20.136910061568,1.064,1.297383329792,7,83.3333333333333,0,3,2,1,23.9821094925653,21.9348458648917,1.3444251508736,2.2889344,2,76.9230769230769,0,0,16,Cimed,America Volei,1,2011
99,15,9,0,19.5149334443349,23.1086063831723,-1.765568,-1.958230994944,2,0,0,11,10,0,22.259145048064,22.3972252499968,-0.326313988096,0.08544,4,41.6666666666667,0,1,16,Ulbra Sao Caetano,Volei Futuro,1,2011
100,15,9,0,19.651946755468,23.2068851065378,-1.6124544,-1.7665847959552,4,0,0.2,1,5,1,23.6055175533582,20.2429113829513,1.56983772758016,1.36196864,4,92.8571428571429,0,1,20,Ulbra Sao Caetano,Sesi,1,2011
101,3,1,1,23.2022252040875,20.1095280492544,1.2512,1.4379066638336,4,84.6153846153846,0,11,12,0,21.6132030248277,22.8691411234133,-0.657342488576,0.2064,4,41.6666666666667,0,0,20,Cimed,Sao Bernardo,1,2011
102,12,11,0,21.5405623118507,24.2850186376533,-1.27456,-1.550943137792,6,25,0,9,10,1,22.5273160384512,21.9577801999974,-0.0610511904768,0.268352,4,46.1538461538462,0,1,20,Blumenau,Volei Futuro,1,2011
103,9,9,1,23.2438298340693,21.7095626794052,-0.407104,0.54055824621568,6,42.8571428571429,-0.2,7,10,1,23.021852830761,21.366224159998,0.55115904761856,0.8146816,2,50,0,1,22,Medley,Volei Futuro,1,2011
104,11,12,0,21.6405624198622,23.1953128987307,-0.78120448,-0.9258739908608,2,38.4615384615385,0,15,9,0,20.1215574043744,23.4655080852303,-1.81326783676416,-1.352576,2,0,0,0,22,Sao Bernardo,Ulbra Sao Caetano,1,2011
105,6,14,0,22.2823754723601,22.4002875998754,-0.8287104,0.36234097672192,6,57.1428571428571,-0.6,14,12,0,20.2438703876233,24.7393151898419,-2.52181386805248,-1.808768,6,7.14285714285714,0,0,22,Londrina,Santo Andre,1,2011
106,3,3,1,24.2410047765982,20.4343745516558,1.0731392,2.18004643037184,7,85.7142857142857,-0.4,8,8,0,21.9560236937489,21.9115130642978,-0.02372459937792,0.239168,7,50,0,0,23,Sada Cruzeiro,Minas,1,2011
107,11,13,1,22.4846023543467,22.09528891392,-0.6793344,-0.033809518592,7,41.6666666666667,0,13,6,0,19.826297872384,23.5361915221333,-1.4827736621056,-0.17632,7,23.0769230769231,0,1,23,Volta Redonda,Fatima UCS,1,2011
108,3,1,1,23.46178016327,20.4376224394035,1.40096,1.55032533106688,3,85.7142857142857,-0.6,13,11,0,21.0324498494805,24.4280149101227,-1.8407545102336,-0.8489344,3,23.0769230769231,0,0,23,Cimed,Blumenau,1,2011
109,1,5,1,23.7844140426865,20.594329106361,1.495232,1.65587018206413,5,93.3333333333333,-0.4,5,4,1,23.8268127756834,21.0919865140838,1.57257353838592,1.80224768,7,71.4285714285714,0,0,25,Sesi,Pinheiros,1,2011
110,8,8,0,21.8148189549991,22.3292104514383,-0.03085568,-0.418979679502336,3,46.6666666666667,-0.4,9,9,0,22.6617305339221,22.3676501435242,-0.167553403027456,0.32937472,4,40,0,0,26,Minas,Medley,1,2011
111,13,11,0,21.4259598795844,24.7424119280981,-1.619648,-2.07260360818688,5,21.4285714285714,0,11,13,0,21.854348550144,22.676231131136,-0.6270476148736,0.42784,5,38.4615384615385,0,0,28,Blumenau,Volta Redonda,1,2011
112,4,2,0,23.1856875940523,22.3978766919134,0.130496,0.67554012069888,7,71.4285714285714,-0.6,14,12,0,20.3284296434319,24.7914521518735,-2.61745109444198,-2.0470144,6,6.66666666666667,0,0,28,America Volei,Santo Andre,1,2011
113,2,1,1,23.969424130616,20.9500979515228,1.720768,1.8402602648535,5,86.6666666666667,-0.6,13,6,1,20.8610382979072,22.6956198843733,-0.58621892968448,0.458944,5,28.5714285714286,0,0,28,Cimed,Fatima UCS,1,2011
114,5,4,0,23.4114502205467,21.6735892112671,0.117888,0.858058830708737,3,66.6666666666667,-0.6,10,12,1,22.5124499358898,23.4562503189845,-0.34069919268864,-0.23488,6,42.8571428571429,0,1,28,Pinheiros,Sao Bernardo,1,2011
115,3,3,1,24.1928038212786,20.5974996413246,1.25851136,2.14403714429747,6,86.6666666666667,-0.4,7,10,1,23.4174822646088,21.159645994665,1.04092723809485,1.25174528,7,53.3333333333333,0,0,29,Sada Cruzeiro,Volei Futuro,1,2011
116,2,1,1,24.1755393044928,20.4934116945516,1.9766144,2.0722082118828,1,87.5,-0.6,11,13,0,22.1501455067819,23.3409849049088,-1.10163809189888,-0.257728,1,35.7142857142857,0,0,29,Cimed,Volta Redonda,1,2011
117,9,12,1,22.5599599487118,22.8650002551876,-0.224963584,0.127440645849088,2,46.6666666666667,0.6,2,5,1,23.8275312341492,20.8254632850888,1.7246961456513,1.489574912,5,93.75,0,1,30,Sao Bernardo,Sesi,1,2011
118,12,11,1,22.3407679036675,24.4605962091452,-0.6957184,-1.0580828865495,2,26.6666666666667,-0.6,13,6,0,20.4221639716591,23.1564959074987,-1.06897514374758,-0.2328448,2,26.6666666666667,0,1,30,Blumenau,Fatima UCS,1,2011
119,15,9,0,20.9972459234995,23.9724064681842,-1.68996352,-1.85061426941133,7,0,0.4,5,4,0,22.8291601764374,21.8888713690137,0.286447064566989,1.041798144,2,62.5,0,1,30,Ulbra Sao Caetano,Pinheiros,1,2011
120,3,3,1,24.6209097236895,20.7446663797264,1.606809088,2.31522971543798,2,87.5,-0.6,10,9,0,22.3693844271377,22.0141201148193,-0.334042722421965,0.063499776,5,37.5,0,1,31,Sada Cruzeiro,Medley,1,2011
121,8,8,1,21.5718551639993,22.1033683611506,0.175315456,-0.135183743601869,5,50,0.2,7,10,0,23.0006524783537,22.1943834623987,0.232741790475878,0.401396224,2,50,0,0,31,Minas,Volei Futuro,1,2011
122,4,2,1,23.2985500752418,22.1683013535307,0.5043968,0.940432096559104,3,73.3333333333333,-0.6,6,14,1,22.8259003778881,22.0535634132337,0.889872781377536,1.2630656,7,60,0,0,31,America Volei,Londrina,1,2011
123,1,5,1,23.8620249873194,20.760370628071,1.5961856,1.77975691652104,4,94.1176470588235,-0.4,7,8,1,22.2574841311994,21.4160280222538,0.491853005118505,-0.2086656,3,52.9411764705882,0,0,3,Sesi,Minas,2,2011
